1,1.909710449476746,2.274258718760694,1.9629685515148312,1.22464509288803,1.8765608055568916,1.22464509288803,1.22464509288803,2.7322978908475695,2.3733762961468514,2.86077744242717,1.0036514323671477
2,3.2314868213592454,2.1432218793584368,2.902789467937599,1.8595357075297028,3.570462227708892,1.8595357075297028,1.8595357075297028,1.9635650316735458,2.928050394231379,2.025059203986302,1.5990263506553257
3,2.0584998989062813,2.2497052501808392,2.588137100363747,1.4448384102993805,2.676402365555491,1.4448384102993805,1.4448384102993805,2.0304164215329017,2.5667418336164376,3.238776375037376,1.0668075092346376
4,2.817411250455493,2.189995029095716,2.5643538615074895,1.5229832892840998,2.4162510393615215,1.5229832892840998,1.5229832892840998,2.8760414054777925,2.447743423870224,2.0435535422614937,1.2744345619227864
5,2.7348096758774707,2.796314243696486,1.8747858250984575,1.4343385498843604,2.8614034224715077,1.4343385498843604,1.4343385498843604,1.9835778631832461,2.4410011386975436,1.9891228105320327,1.2419084362412336
6,2.7507949115077985,3.2411640306246707,2.7778267874897566,1.9496530510649128,2.9320101278651616,1.9496530510649128,1.9496530510649128,3.897119464020875,3.024061862055727,4.221533330903853,1.8145844022477162
7,3.351630778397497,2.428864679285172,3.1939772418282066,1.8745336683715874,3.2388672156063865,1.8745336683715874,1.8745336683715874,3.517215609278701,3.7387072172351474,3.0491759666001212,1.6005704768122013
8,3.7820118999664456,3.17825895754901,2.417196403920107,2.415531675442271,3.825181359712003,2.415531675442271,2.415531675442271,4.56668223553235,3.9119807331475616,2.9918036285586993,2.039117767502491
9,5.954861086254754,7.55103430708752,8.730654150624275,5.778648281050562,7.332982934080691,5.778648281050562,5.778648281050562,5.877312289529971,7.395060929371664,7.640990542975663,5.809138600252646
10,3.0270187171645344,2.757095329157107,3.5329033961824057,2.386861966650154,4.111585646360063,2.386861966650154,2.386861966650154,4.26841538720449,3.480355987173465,6.8575012927230485,2.03142332034411
11,2.2364579105157656,3.1498001966860762,2.9458235691961083,1.9557965478472896,2.9131335432107544,1.9557965478472896,1.9557965478472896,3.031259572291385,3.15369361798529,3.458853700669356,1.7293219652661875
12,3.102970824126569,3.4519396522712307,2.867999809534955,2.1874960010496975,3.516095936098783,2.1874960010496975,2.1874960010496975,2.6041308723862846,3.3848911456579334,2.948688597831716,1.9442225958265342
13,3.3834983909719245,4.004968764795275,3.7421621706172505,2.4768434587597095,3.5521224624674788,2.4768434587597095,2.4768434587597095,3.7362061869736007,3.034734334605755,4.769974364534498,2.163365730249096
14,6.34363275251095,4.759002012217895,4.053294994151514,2.887453561368428,4.416208959363369,2.887453561368428,2.887453561368428,4.326778627219485,4.124966110225396,4.202366821089619,2.95763320696895
15,3.853166988367073,4.524643430399355,5.776215134021554,2.907662947989611,4.693289985861312,2.907662947989611,2.907662947989611,5.593260304360269,3.0169741510286947,4.742207212345884,2.9391394191684688
16,3.591334480234546,4.46509147053914,4.292409968800196,2.7455840260362474,3.7454632834757544,2.7455840260362474,2.7455840260362474,4.706967392649259,3.4443013366483655,3.794500553700442,2.3462852279869972
17,3.91971989132623,3.968491215206459,3.2010374001013138,2.355562071635628,3.3767522243915757,2.355562071635628,2.355562071635628,3.6591612224382524,4.302128206542674,3.295430075165901,1.9312333602596323
18,4.7808586035786576,7.902984292384988,4.666481364963478,3.0077941476338914,3.65064661558396,3.0077941476338914,3.0077941476338914,4.180067953019365,3.7962489617872683,4.341610059525326,2.8502319468338486
19,8.23439930193085,3.221231089920726,7.844856759671925,3.9852836476670905,6.520076277088562,3.9852836476670905,3.9852836476670905,6.923330639220796,5.56171087007726,6.988394568392621,4.241041525030555
20,3.6998185763428326,4.937643544903081,6.167337606963661,2.573273573289804,5.625286655049037,2.573273573289804,2.573273573289804,4.615098001929388,3.121633845211393,3.661475342680206,2.407164551539525
21,4.3212242813391715,3.639679976870686,9.640981019670459,3.0857890184277785,6.137708587250562,3.0857890184277785,3.0857890184277785,2.6546833942121677,6.302833360033285,3.325649666796984,2.649203119191977
22,4.07969589373529,3.574552349844484,3.995237078389461,2.322453394198903,3.9736629958412553,2.322453394198903,2.322453394198903,2.7703894373156706,2.5800518789100138,4.520082727300313,2.059945802242962
23,2.997445630120077,6.646378005855263,3.52723481498375,2.314973013862171,10.425568397440035,2.314973013862171,2.314973013862171,5.159813998273076,3.080288805810714,4.159118180411124,2.3667088364241233
24,4.2370323659589255,4.395409741423619,3.089844503379139,2.2657125865025627,6.423320265766493,2.2657125865025627,2.2657125865025627,3.6470374523026265,2.7592737093856585,4.100749907464565,2.139343837124793
25,2.3618676463786565,2.2387907830841267,2.6420123255206787,1.6923829252041578,3.229368893133449,1.6923829252041578,1.6923829252041578,4.389143647454949,3.3271672585758867,3.687531845742806,1.575716901593332
26,4.152504752343504,5.260616211433216,2.721040365610157,2.8961181740411943,5.383544449303159,2.8961181740411943,2.8961181740411943,5.147919447622349,4.400136150958222,5.0416735616966655,2.7654682048878465
27,12.089246464373872,11.03477701568772,13.400565391376897,9.081832812046974,10.328187580268917,9.081832812046974,9.081832812046974,16.37269595926066,13.592903103363724,10.741545320993879,9.622785037765889
28,3.9139587469367725,4.842382440681833,3.58748116284832,2.726966165746588,3.246803764205247,2.726966165746588,2.726966165746588,2.087374725704723,4.503792526210656,6.267597310788723,2.0780067796376853
29,4.038002011811101,6.841610195963319,4.093155019420027,2.2974575991140753,5.499537704825812,2.2974575991140753,2.2974575991140753,3.509565329713526,3.581021552032514,5.946414450784943,2.058057374219693
30,3.635134366179833,3.4737135748247656,3.3032753746734973,2.4698204755100925,3.3363191828975145,2.4698204755100925,2.4698204755100925,2.0715423132551387,3.5161212166587803,3.3769165262822685,2.0073620545278374
31,1.9328974454093288,2.9603396839602083,2.652989428934148,1.4378515101423772,2.5015708052571273,1.4378515101423772,1.4378515101423772,3.2837661483017335,2.30250832805455,3.3290707535934314,1.2885380074466726
32,2.759909297940228,4.4424241643476865,3.1645897410841664,2.07035205789259,3.8480606443604652,2.07035205789259,2.07035205789259,3.0809900983510423,2.8476884991206717,3.013137378721061,1.7780806742329045
33,2.6292281033138476,2.7636588301389136,2.98323616568105,1.4962213612320407,3.4826815365736157,1.4962213612320407,1.4962213612320407,2.1920354971018723,1.603720890485731,4.112147765993929,1.2765878527813752
34,5.75411566780783,4.123889227361139,3.232216903014002,2.4563136003394628,5.211359794463751,2.4563136003394628,2.4563136003394628,3.4265795554463243,4.597012760848239,4.850300913807461,2.629689607496946
35,7.045785463581331,3.5884457490521355,5.061304779290443,3.844656375916231,4.711076626743905,3.844656375916231,3.844656375916231,4.741748330588541,6.36262788908647,5.128454220979536,3.4166535122592068
36,4.950524347783617,5.174447167070677,4.069359774437091,2.8730626391981042,5.365884051512221,2.8730626391981042,2.8730626391981042,4.164787802544792,3.9630455506168674,3.3179761608258835,2.2866825708977085
37,8.688232707752254,5.765439031920276,5.292485612700871,3.534642609880251,9.773533652299019,3.534642609880251,3.534642609880251,4.5366678800378955,3.7221063556174756,6.612382786763152,3.5215382903021513
38,2.365076696954061,2.505629949383366,4.080447759386894,2.005095249198045,4.314867415746429,2.005095249198045,2.005095249198045,1.7280900561853232,4.574122885471508,4.849911150994387,1.4174569838603661
