1,3.6234349075015024,4.834243415453814,3.9847607237560236,3.9735748244144187,4.471801463534121,2.8054484167654583,5.966006383414178,5.841409996060931,4.966517887516625,4.956628812521955,477.7710512521426,3.991584121950591,5.01364447386503,401.0933012154898,4.782704049336103,4.831594125346588,3.368804311766131,517.0681137654792,3.8526653073207124,3.4982730650729983,427.93893384687925,3.1630700759676134,511.38431210985385,3.822931534593075,5.313651414630048,3.5198839580388874,4.880317861560072,5.100820142765941,4.752750763637597,4.890510503369785,5.54750628325659,4.5874217107502835,4.9167251550690745,5.335291642622623,5.408160904413845,5.465615301217062,4.711388456221961,6.165190095494497,6.546466607909654,5.913442055675421
2,5.5038742847176705,6.631830204636071,3.451182792750635,4.628403751426123,4.3513880962399725,4.027672400546038,5.588394678603021,3.683557340685989,4.990732102227055,5.0892483540800555,529.0073106799919,6.317813073725686,5.967391463098708,648.2346822676312,4.29710751897914,5.458508451499431,3.998436406562965,543.503992307084,7.822740930886989,5.75537299452744,607.4683869758637,4.288554963346078,597.151459157354,5.227676256225425,5.146233948223345,5.701068962300723,3.866863645552139,5.86785710948864,5.103352933784625,4.440904870810821,6.783380165268019,5.662873071406892,4.898575593277392,5.174559779692578,5.702470366753736,7.36624413237667,5.059722997695452,5.722442944628223,4.038387032033749,4.180836112810453
3,4.9847032630604335,2.269142077676237,2.5107396740007863,3.663067164855769,4.062905120942973,3.4377782107574166,4.510355933145837,3.0316704274543276,3.507907613804311,3.6375704611375688,351.0293055546996,4.6701327113287325,3.621993137893892,428.0991563703173,3.9316809127533605,3.6665731951561393,3.023455586696914,346.4122340329863,3.2597920216352665,2.3110945938138436,249.57467173450664,3.067194614648719,256.21596007325326,3.4698221057244134,4.562201733355013,3.1551623370019057,5.359623447598783,2.9531584006117306,3.504511088114364,3.351693227494908,3.389009282169585,3.03631937046497,3.875561515722003,2.9291517052626292,3.4652670691633003,3.8860178151778277,3.234882199546825,2.913146559269199,3.2460336682309707,4.317731835994573
4,3.207732217516879,4.179563165783108,4.988217055359769,5.56543109956379,3.5041846438867306,4.8519596675817205,4.081354295011362,4.359606826365474,4.9218805977330735,4.388460257412194,519.8003457653182,3.543518654416692,5.947951976921904,394.170817678979,4.171237993935495,6.1190228280086165,5.72305673813858,346.91260069650906,4.311454221882473,4.932721400751394,364.90339398044705,4.201825199175964,219.4174069952648,3.8428387540831115,6.0067387629824305,4.377470139120773,2.901196941332357,4.261362673798815,4.363185699323013,6.551711390811346,4.0984248609852445,3.048776116268306,3.727060999419008,4.6474198221907885,4.108990189857713,3.9615775102202,2.6053681135892193,4.661083988444719,3.525812455053194,3.8408254999190254
5,4.131567363135423,5.030289134822111,4.8832102490372975,3.1765772911984773,4.218360853023864,3.7671921551422023,4.074856399304511,4.281459522917604,4.368798329180025,5.495448121337177,508.389387314363,3.510592065927467,5.250104086270079,277.80905677837524,5.486652578946903,6.046124014573714,3.994910766755517,513.5154762716575,3.2995519624149856,5.041439973304912,380.5330892353897,3.813560045004388,390.8103580279992,3.9337736603898135,4.545719060972208,4.725297513233773,5.385557621128395,4.505344048854208,5.3292780849202215,5.802338114028164,5.275466771847766,4.4125678384851135,3.9590209122219227,3.341378684659067,3.976476408283173,4.045022595542301,4.885123355832411,4.480393832863413,4.115540831076699,3.833640752296591
6,6.249943152293747,6.050674511509562,8.429859067659997,6.14332995568884,8.038243270779516,4.924077848836941,4.158608861162004,5.170801332216974,4.933499744670794,6.846084485336564,562.1318346915979,7.42767739642708,5.283448167941146,472.4823215068018,6.870952185127796,3.0001692442213646,5.679681018174606,564.9249632683253,6.137842587670817,6.488731215544134,517.9099496184637,5.872063978024321,633.2160750509565,4.371144930612715,6.201907279162383,6.471884045762476,7.530168793549565,5.483630013408901,5.618230509464799,6.435964518169081,5.025012054207974,7.316517655484701,6.344965508612878,6.134040019203616,4.122069103515279,6.14750789739853,6.471983268515821,5.802379052853074,5.6867402856074944,5.32614798979793
7,3.6426036797677988,2.58926299692708,2.97599098360014,2.760684467191655,4.0143646004064175,3.12768419657678,3.6246849275574586,4.1586232639666045,4.373806963752254,4.2803846177411105,309.9074600845863,2.5852762752900054,4.675963983756504,319.1528572160224,2.8108283152837648,3.768414328665938,3.445100073280524,296.83094645242863,3.257495144148336,2.7466517919934614,335.1016856024463,3.7883774655121036,422.4816752502947,1.9470698068405037,5.010249325152381,3.5929724149699935,3.6724971256846075,2.984002042426153,3.002195923108166,3.8761030576777915,3.774794458217089,3.7500075826884234,3.5785837009611776,2.1679360891000687,3.996571329842606,2.955572235598733,4.5768608234417005,4.10192857142555,4.746361150893876,4.397339863141009
8,4.13729910770118,5.821045615183625,6.119124654858192,5.7998209059444115,5.104372224076603,4.882260700520009,5.702760730824116,5.584183453244008,4.146691381366044,4.162287523607317,422.72686596590705,4.610911285681028,6.330164377089989,462.01413650669014,4.919144859736031,5.915664067082841,4.3230933157931695,380.2489094437055,4.46949834438283,4.068099558841665,444.8235743724418,5.458269055837934,630.6670953219897,5.927832677551666,4.853403829506013,5.211961923644598,4.382980826056891,4.9385461472465515,3.533239602111801,4.982284118097439,4.290053920191752,4.813313791038682,5.438104039057144,4.717786313917317,5.136836125774059,4.243418505568409,4.302979168250535,5.448038563461845,3.7614234066549757,5.011947380324226
9,3.925111349174726,4.903572246281596,5.557149742222634,3.344049785113998,3.193343454254358,4.210288812725411,4.591810256716534,3.3633695165319026,2.894482966657947,4.81058923864076,448.19793141270077,3.021097000650255,3.2781940246981707,295.4382510017833,3.404621305138308,4.061381590303049,3.569028156668747,364.03943301128976,4.605703482484325,3.670493480910884,293.79504032918715,2.9391963688246494,314.3355662637907,4.419237884761702,3.7333623967332548,2.9515131577013047,3.046423674262892,3.7576885153764366,3.41228018524574,2.537055356987307,3.227140046759262,3.01273441548205,4.544856660110657,4.748349636449283,4.74697833020354,4.758190142974099,3.0806561844262768,3.2282431454592975,3.279331480574078,3.26985425137685
10,3.74238060084969,3.5935084911861277,4.305776181977082,3.263282743441796,4.20155628794498,4.230105056559936,2.811137628121112,4.090495624251232,4.719340290743917,2.981144857629887,316.65643802883136,4.5187056010951885,2.775678591892517,301.1871479616116,3.6113086446715323,3.824376798360414,3.4594275188146772,279.6340446884922,2.5609932901964663,3.896149695367078,330.43935720301357,3.245604851106711,356.9220744034983,4.209927515165392,4.426780484405138,3.421485760732373,3.2214047274814823,3.402870429672833,2.655002251823346,4.395533083038113,3.6942713270072294,4.2335634568145055,3.9546092474126895,3.9061388491628883,3.9112190578043298,4.087506947611684,5.347969950943372,3.809559444399551,4.452813383872977,3.10819677490585
